latitude,longitude,severity,area,area_name
28.642858,77.216479,0.8794180838891895,28.6448,Paharganj
28.648204,77.209791,0.8797365367275334,28.6448,Paharganj
28.644934,77.215269,0.9289780571238239,28.6448,Paharganj
28.644225,77.217084,0.8831337418965747,28.6448,Paharganj
28.647581,77.213034,0.9923912506478023,28.6448,Paharganj
28.647326,77.215221,0.8565476376067609,28.6448,Paharganj
28.644829,77.21225,0.8548788452603744,28.6448,Paharganj
28.647246,77.213108,0.873864065191516,28.6448,Paharganj
28.646672,77.218057,1.0,28.6448,Paharganj
28.642343,77.215321,0.9625862504282597,28.6448,Paharganj
28.64545,77.216616,0.9395400860589495,28.6448,Paharganj
28.641257,77.216708,0.9476026826569945,28.6448,Paharganj
28.645045,77.215022,0.8542421942077038,28.6448,Paharganj
28.643427,77.216288,0.9524586810720674,28.6448,Paharganj
28.644148,77.215329,0.8993176604102352,28.6448,Paharganj
28.642126,77.215101,0.8218261026065656,28.6448,Paharganj
28.643235,77.21854,0.7859631077314039,28.6448,Paharganj
28.64508,77.214751,0.8429919540436885,28.6448,Paharganj
28.645317,77.215596,0.9139071863227314,28.6448,Paharganj
28.643642,77.213658,0.9500872698825754,28.6448,Paharganj
28.647796,77.210405,0.9898797261217158,28.6448,Paharganj
28.647617,77.213104,0.8492466047135592,28.6448,Paharganj
28.64278,77.213212,0.9624832633521889,28.6448,Paharganj
28.643575,77.216914,0.9041810538705278,28.6448,Paharganj
28.644502,77.215656,0.9127606708427938,28.6448,Paharganj
28.64629,77.218128,0.9030192964212209,28.6448,Paharganj
28.644193,77.214493,0.9005722719545733,28.6448,Paharganj
28.644464,77.217511,0.8626950871673743,28.6448,Paharganj
28.645409,77.21498,0.9497850692949962,28.6448,Paharganj
28.641942,77.213761,0.917230245237518,28.6448,Paharganj
28.646434,77.214705,0.8840446701494551,28.6448,Paharganj
28.642642,77.216505,0.8685966958137313,28.6448,Paharganj
28.646811,77.214336,0.8759379438067294,28.6448,Paharganj
28.64166,77.215587,0.8069077423378744,28.6448,Paharganj
28.644563,77.212629,0.9197966937215412,28.6448,Paharganj
28.653453,77.18569,0.803686899748848,28.652,Karol Bagh
28.648657,77.194708,0.907684551335054,28.652,Karol Bagh
28.650271,77.189901,0.7846367735024268,28.652,Karol Bagh
28.648971,77.194357,0.8339287957255903,28.652,Karol Bagh
28.653988,77.19034,0.770899029008485,28.652,Karol Bagh
28.652209,77.191768,0.7528912416814546,28.652,Karol Bagh
28.650145,77.191247,0.8562141338728113,28.652,Karol Bagh
28.650688,77.196174,0.8148289943212683,28.652,Karol Bagh
28.653623,77.190437,0.7653338071056308,28.652,Karol Bagh
28.653799,77.188015,0.7783481638601993,28.652,Karol Bagh
28.652971,77.189515,0.7861991347159315,28.652,Karol Bagh
28.652155,77.188192,0.8126278755040915,28.652,Karol Bagh
28.654214,77.192843,0.8234959790497413,28.652,Karol Bagh
28.652027,77.192038,0.86937025725232,28.652,Karol Bagh
28.65205,77.196739,0.7259600786012971,28.652,Karol Bagh
28.650144,77.190764,0.9141087440102025,28.652,Karol Bagh
28.653639,77.192883,0.842416203298658,28.652,Karol Bagh
28.65296,77.195022,0.8156061628792189,28.652,Karol Bagh
28.649311,77.188525,0.880015312912966,28.652,Karol Bagh
28.653034,77.188425,0.6375793587392607,28.652,Karol Bagh
28.652403,77.191149,0.8885270494307066,28.652,Karol Bagh
28.652412,77.192927,0.8265513558096709,28.652,Karol Bagh
28.651776,77.192297,0.7828903953001282,28.652,Karol Bagh
28.648921,77.193795,0.8508407099844889,28.652,Karol Bagh
28.651392,77.190498,0.8421906354691552,28.652,Karol Bagh
28.65359,77.18837,0.8515990741880697,28.652,Karol Bagh
28.651719,77.191937,0.8939637255337114,28.652,Karol Bagh
28.65108,77.185548,0.8260588974649731,28.652,Karol Bagh
28.649821,77.192616,0.851695518886687,28.652,Karol Bagh
28.651014,77.189155,0.8389421301729196,28.652,Karol Bagh
28.652024,77.192289,0.7689477419660838,28.652,Karol Bagh
28.650753,77.188224,0.8358023935322143,28.652,Karol Bagh
28.648043,77.186464,0.872276613739484,28.652,Karol Bagh
28.64833,77.194036,0.8199303674278325,28.652,Karol Bagh
28.65069,77.19406,0.86869470641087,28.652,Karol Bagh
28.655543,77.188532,0.847129723164598,28.652,Karol Bagh
28.65216,77.188706,0.9422565072529459,28.652,Karol Bagh
28.651964,77.19184,0.8422363409097616,28.652,Karol Bagh
28.653258,77.193521,0.8169874076799356,28.652,Karol Bagh
28.652094,77.190302,0.7642691518466036,28.652,Karol Bagh
28.649456,77.192528,0.9604605430614751,28.652,Karol Bagh
28.652373,77.189377,0.823095824183998,28.652,Karol Bagh
28.653794,77.195098,0.8061649954957143,28.652,Karol Bagh
28.653193,77.190932,0.8813146477824474,28.652,Karol Bagh
28.648541,77.19198,0.8507049588556311,28.652,Karol Bagh
28.654176,77.186629,0.7802700272437472,28.652,Karol Bagh
28.649171,77.191177,0.8079781401464828,28.652,Karol Bagh
28.650307,77.190583,0.7705686425282696,28.652,Karol Bagh
28.655676,77.191932,0.8064922435331452,28.652,Karol Bagh
28.654212,77.185906,0.8068463287771823,28.652,Karol Bagh
28.651925,77.192815,0.8218613918210788,28.652,Karol Bagh
28.652245,77.192423,0.7928414584471942,28.652,Karol Bagh
28.652921,77.193072,0.8715097701576365,28.652,Karol Bagh
28.649725,77.191865,0.8255306561289338,28.652,Karol Bagh
28.652983,77.197035,0.8018369676215596,28.652,Karol Bagh
28.65338,77.188078,0.9100870973873573,28.652,Karol Bagh
28.651819,77.194218,0.7701074008377986,28.652,Karol Bagh
28.651618,77.194331,0.8408735979371007,28.652,Karol Bagh
28.653187,77.191009,0.7511806250461026,28.652,Karol Bagh
28.650459,77.191336,0.8703755385493279,28.652,Karol Bagh
28.652355,77.192134,0.7736733444421424,28.652,Karol Bagh
28.65463,77.196987,0.8148801646694451,28.652,Karol Bagh
28.650729,77.192811,0.8348755535592777,28.652,Karol Bagh
28.655062,77.193529,0.7510995361576066,28.652,Karol Bagh
28.652022,77.190072,0.8845281881160587,28.652,Karol Bagh
28.650261,77.194955,0.7911676353883152,28.652,Karol Bagh
28.648296,77.191036,0.8243252770960731,28.652,Karol Bagh
28.652976,77.193985,0.8975940060061244,28.652,Karol Bagh
28.649578,77.192267,0.8233993313025544,28.652,Karol Bagh
28.650142,77.191673,0.8958396328569623,28.652,Karol Bagh
28.649563,77.232622,0.8780730869078294,28.6506,Old Delhi / Chandni Chowk
28.651424,77.235046,0.8576421171335027,28.6506,Old Delhi / Chandni Chowk
28.648077,77.228882,0.9096777347452784,28.6506,Old Delhi / Chandni Chowk
28.646339,77.228271,0.8811677658057278,28.6506,Old Delhi / Chandni Chowk
28.650543,77.229313,0.7714692295102294,28.6506,Old Delhi / Chandni Chowk
28.650438,77.231232,0.8788383144574817,28.6506,Old Delhi / Chandni Chowk
28.651352,77.225466,0.7735401055399991,28.6506,Old Delhi / Chandni Chowk
28.65232,77.235642,0.8317324402595618,28.6506,Old Delhi / Chandni Chowk
28.645011,77.231633,0.8674448705981543,28.6506,Old Delhi / Chandni Chowk
28.650524,77.230949,0.8209999610766371,28.6506,Old Delhi / Chandni Chowk
28.652783,77.228391,0.8698529028162315,28.6506,Old Delhi / Chandni Chowk
28.649621,77.22892,0.8788876102575395,28.6506,Old Delhi / Chandni Chowk
28.650695,77.231376,0.873809535283517,28.6506,Old Delhi / Chandni Chowk
28.6468,77.233843,0.9005985791063377,28.6506,Old Delhi / Chandni Chowk
28.647819,77.22734,0.8401058618190752,28.6506,Old Delhi / Chandni Chowk
28.653968,77.229881,0.8963421735194012,28.6506,Old Delhi / Chandni Chowk
28.651984,77.230228,0.8154058865884155,28.6506,Old Delhi / Chandni Chowk
28.652727,77.229482,0.8594830013327446,28.6506,Old Delhi / Chandni Chowk
28.650051,77.232461,0.8610156737428719,28.6506,Old Delhi / Chandni Chowk
28.650099,77.228795,0.8042622612103231,28.6506,Old Delhi / Chandni Chowk
28.652134,77.224992,0.9078037636911576,28.6506,Old Delhi / Chandni Chowk
28.648979,77.231099,0.8641280722581159,28.6506,Old Delhi / Chandni Chowk
28.652439,77.232008,0.8968200469344936,28.6506,Old Delhi / Chandni Chowk
28.650991,77.231578,0.7864390941969507,28.6506,Old Delhi / Chandni Chowk
28.655577,77.230082,0.9391265370876328,28.6506,Old Delhi / Chandni Chowk
28.648486,77.229793,0.8927953425052112,28.6506,Old Delhi / Chandni Chowk
28.648526,77.228741,0.8016034791784751,28.6506,Old Delhi / Chandni Chowk
28.64594,77.233086,0.9285569503411456,28.6506,Old Delhi / Chandni Chowk
28.649488,77.233561,0.889065710893071,28.6506,Old Delhi / Chandni Chowk
28.651026,77.231767,0.8664535934921096,28.6506,Old Delhi / Chandni Chowk
28.648145,77.230756,0.8580006147735145,28.6506,Old Delhi / Chandni Chowk
28.65109,77.234909,0.8727986169972661,28.6506,Old Delhi / Chandni Chowk
28.6489,77.2312,0.8637227494240234,28.6506,Old Delhi / Chandni Chowk
28.648357,77.22789,0.994979454651866,28.6506,Old Delhi / Chandni Chowk
28.652747,77.230281,0.8373120388706294,28.6506,Old Delhi / Chandni Chowk
28.647729,77.231746,0.8086431798906879,28.6506,Old Delhi / Chandni Chowk
28.650595,77.230548,0.8704619769832725,28.6506,Old Delhi / Chandni Chowk
28.651771,77.234812,0.9024989170673274,28.6506,Old Delhi / Chandni Chowk
28.65189,77.233794,0.92390292894541,28.6506,Old Delhi / Chandni Chowk
28.651111,77.231499,0.8488729923667223,28.6506,Old Delhi / Chandni Chowk
28.650578,77.228936,0.9155988511495525,28.6506,Old Delhi / Chandni Chowk
28.651162,77.232184,0.8694133098727803,28.6506,Old Delhi / Chandni Chowk
28.650158,77.234394,0.8833956584584668,28.6506,Old Delhi / Chandni Chowk
28.651058,77.224597,0.8442561719051245,28.6506,Old Delhi / Chandni Chowk
28.646374,77.232106,0.9399259918258347,28.6506,Old Delhi / Chandni Chowk
28.649027,77.230082,0.9290739874654058,28.6506,Old Delhi / Chandni Chowk
28.651457,77.229517,0.8334867656364975,28.6506,Old Delhi / Chandni Chowk
28.650191,77.234983,0.9481925162466345,28.6506,Old Delhi / Chandni Chowk
28.651928,77.233645,0.8016470874882281,28.6506,Old Delhi / Chandni Chowk
28.649899,77.229166,0.8435694757370237,28.6506,Old Delhi / Chandni Chowk
28.652881,77.234044,0.8391712446272213,28.6506,Old Delhi / Chandni Chowk
28.65048,77.232383,0.9164857836891854,28.6506,Old Delhi / Chandni Chowk
28.65011,77.231435,0.8073200360034185,28.6506,Old Delhi / Chandni Chowk
28.651174,77.231062,0.9394811002643821,28.6506,Old Delhi / Chandni Chowk
28.650549,77.227731,0.7627828345790563,28.6506,Old Delhi / Chandni Chowk
28.653282,77.22729,0.8713081149952692,28.6506,Old Delhi / Chandni Chowk
28.651677,77.230258,0.9588884102465943,28.6506,Old Delhi / Chandni Chowk
28.650813,77.231655,0.8643822279172065,28.6506,Old Delhi / Chandni Chowk
28.651907,77.22657,0.8944109531545162,28.6506,Old Delhi / Chandni Chowk
28.648985,77.232202,1.0,28.6506,Old Delhi / Chandni Chowk
28.650161,77.230301,0.9180927387021232,28.6506,Old Delhi / Chandni Chowk
28.651013,77.234234,0.898753107594617,28.6506,Old Delhi / Chandni Chowk
28.653903,77.234823,0.8941534294004995,28.6506,Old Delhi / Chandni Chowk
28.647673,77.230319,0.8064442382807555,28.6506,Old Delhi / Chandni Chowk
28.650858,77.234906,0.8826728956308737,28.6506,Old Delhi / Chandni Chowk
28.660108,77.209126,0.8636441384377332,28.6587,Sadar Bazar
28.659356,77.207542,0.7120092146152268,28.6587,Sadar Bazar
28.657919,77.209048,0.8899143850461532,28.6587,Sadar Bazar
28.658139,77.213043,0.7650659782007585,28.6587,Sadar Bazar
28.65889,77.208401,0.7192474554707606,28.6587,Sadar Bazar
28.65929,77.213646,0.7487294936111049,28.6587,Sadar Bazar
28.659691,77.20882,0.8123973780425938,28.6587,Sadar Bazar
28.658612,77.2122,0.7309025484318185,28.6587,Sadar Bazar
28.658727,77.211251,0.7131142702431434,28.6587,Sadar Bazar
28.658618,77.207618,0.8118413058394014,28.6587,Sadar Bazar
28.661167,77.207716,0.7709519905734259,28.6587,Sadar Bazar
28.658833,77.209994,0.7708159821596909,28.6587,Sadar Bazar
28.660148,77.211652,0.7668649295822368,28.6587,Sadar Bazar
28.655753,77.208247,0.8036637657292849,28.6587,Sadar Bazar
28.658303,77.208201,0.7741744628919585,28.6587,Sadar Bazar
28.65852,77.213143,0.7805683409466592,28.6587,Sadar Bazar
28.66124,77.206435,0.7711501814311233,28.6587,Sadar Bazar
28.659948,77.209195,0.7671814553225946,28.6587,Sadar Bazar
28.658001,77.209438,0.748464148403383,28.6587,Sadar Bazar
28.660707,77.211249,0.7474056363550794,28.6587,Sadar Bazar
28.658649,77.208801,0.7774307774517802,28.6587,Sadar Bazar
28.659594,77.209604,0.7326598725610217,28.6587,Sadar Bazar
28.657537,77.209969,0.6781812168376339,28.6587,Sadar Bazar
28.658211,77.210279,0.8150776153406453,28.6587,Sadar Bazar
28.659019,77.207112,0.7073919072299399,28.6587,Sadar Bazar
28.659411,77.211518,0.7980146858826511,28.6587,Sadar Bazar
28.658987,77.212778,0.8238517563613229,28.6587,Sadar Bazar
28.658691,77.2138,0.8085088471595967,28.6587,Sadar Bazar
28.658133,77.209328,0.6946155306192798,28.6587,Sadar Bazar
28.658045,77.212248,0.8430264853980723,28.6587,Sadar Bazar
28.657343,77.209627,0.8289330816907584,28.6587,Sadar Bazar
28.657747,77.211975,0.7706339618618111,28.6587,Sadar Bazar
28.659086,77.213246,0.8016347612626635,28.6587,Sadar Bazar
28.658392,77.209577,0.7850331046124139,28.6587,Sadar Bazar
28.660341,77.207484,0.8196688435127049,28.6587,Sadar Bazar
28.658986,77.209154,0.8144942737959201,28.6587,Sadar Bazar
28.659552,77.211437,0.8435967183259726,28.6587,Sadar Bazar
28.656864,77.210178,0.8364914394507765,28.6587,Sadar Bazar
28.655948,77.214292,0.7771595009630669,28.6587,Sadar Bazar
28.658968,77.208294,0.721939853890556,28.6587,Sadar Bazar
28.658777,77.213246,0.7866793232962412,28.6587,Sadar Bazar
28.659131,77.209126,0.7722713797179777,28.6587,Sadar Bazar
28.661357,77.209157,0.8016185050363516,28.6587,Sadar Bazar
28.657217,77.209547,0.8275929385765647,28.6587,Sadar Bazar
28.658213,77.205756,0.7039247734725681,28.6587,Sadar Bazar
28.591597,77.040618,0.7633112600429264,28.5921,Dwarka Sector 10
28.59176,77.042128,0.652495044093679,28.5921,Dwarka Sector 10
28.58825,77.041951,0.6562690798992247,28.5921,Dwarka Sector 10
28.596012,77.048765,0.682391956596624,28.5921,Dwarka Sector 10
28.591982,77.0466,0.6311800851828853,28.5921,Dwarka Sector 10
28.594084,77.045312,0.7056816932067412,28.5921,Dwarka Sector 10
28.593169,77.047737,0.6832806121304349,28.5921,Dwarka Sector 10
28.589687,77.04764,0.7082082878092909,28.5921,Dwarka Sector 10
28.591526,77.045084,0.6253414419380947,28.5921,Dwarka Sector 10
28.592858,77.043832,0.7215523600244277,28.5921,Dwarka Sector 10
28.590959,77.047917,0.6796859089657658,28.5921,Dwarka Sector 10
28.591637,77.04561,0.7243933818540363,28.5921,Dwarka Sector 10
28.594775,77.045635,0.6974024510073246,28.5921,Dwarka Sector 10
28.593338,77.04589,0.7152902712324583,28.5921,Dwarka Sector 10
28.592818,77.045886,0.7529398684183096,28.5921,Dwarka Sector 10
28.593792,77.047235,0.7490925219653539,28.5921,Dwarka Sector 10
28.588634,77.045887,0.65332628406329,28.5921,Dwarka Sector 10
28.589839,77.045497,0.7854123303439955,28.5921,Dwarka Sector 10
28.592656,77.047958,0.696872214183771,28.5921,Dwarka Sector 10
28.590292,77.048877,0.8158222438367705,28.5921,Dwarka Sector 10
28.592527,77.048101,0.7251128329823707,28.5921,Dwarka Sector 10
28.592213,77.047781,0.7383225573285775,28.5921,Dwarka Sector 10
28.591011,77.040672,0.6476497711792492,28.5921,Dwarka Sector 10
28.593788,77.049951,0.7682275341119666,28.5921,Dwarka Sector 10
28.593842,77.047605,0.6211125468816435,28.5921,Dwarka Sector 10
28.590478,77.047765,0.722687628149525,28.5921,Dwarka Sector 10
28.592161,77.046223,0.7279224025249867,28.5921,Dwarka Sector 10
28.590724,77.049647,0.7433909891454829,28.5921,Dwarka Sector 10
28.592341,77.043426,0.7592344358065843,28.5921,Dwarka Sector 10
28.590439,77.043169,0.7585937146184913,28.5921,Dwarka Sector 10
28.593006,77.046729,0.7305693237524133,28.5921,Dwarka Sector 10
28.59056,77.047401,0.7070395370342458,28.5921,Dwarka Sector 10
28.591134,77.048068,0.7222108501450091,28.5921,Dwarka Sector 10
28.591364,77.047125,0.6938113610729382,28.5921,Dwarka Sector 10
28.592658,77.043135,0.7362044611160024,28.5921,Dwarka Sector 10
28.592564,77.044845,0.7829557424667368,28.5921,Dwarka Sector 10
28.591947,77.045053,0.6852868118875965,28.5921,Dwarka Sector 10
28.592032,77.047433,0.7565746203970467,28.5921,Dwarka Sector 10
28.59162,77.047103,0.6795273135451336,28.5921,Dwarka Sector 10
28.595562,77.045994,0.7489581082613925,28.5921,Dwarka Sector 10
28.594512,77.048392,0.6345386948044922,28.5921,Dwarka Sector 10
28.590529,77.04704,0.6591698142355298,28.5921,Dwarka Sector 10
28.594223,77.046601,0.7013295531588059,28.5921,Dwarka Sector 10
28.592041,77.038748,0.7208667314575653,28.5921,Dwarka Sector 10
28.591803,77.047114,0.6734463256028949,28.5921,Dwarka Sector 10
28.592028,77.047094,0.7207036041436752,28.5921,Dwarka Sector 10
28.590451,77.047789,0.7502395791275284,28.5921,Dwarka Sector 10
28.595745,77.047605,0.6982899783370558,28.5921,Dwarka Sector 10
28.590109,77.045069,0.7206949104666255,28.5921,Dwarka Sector 10
28.590251,77.043787,0.6815822170226044,28.5921,Dwarka Sector 10
28.617682,77.057639,0.7789640985660466,28.6214,Uttam Nagar
28.618644,77.064215,0.8291414723386668,28.6214,Uttam Nagar
28.621826,77.060685,0.734751339064345,28.6214,Uttam Nagar
28.619509,77.065955,0.7189740689675669,28.6214,Uttam Nagar
28.622063,77.058949,0.7457740059244263,28.6214,Uttam Nagar
28.618743,77.058784,0.7623341574805372,28.6214,Uttam Nagar
28.615858,77.064789,0.7402510056940107,28.6214,Uttam Nagar
28.618637,77.059273,0.7272259375572592,28.6214,Uttam Nagar
28.621187,77.062222,0.5968110066843801,28.6214,Uttam Nagar
28.620336,77.058529,0.7506677795771837,28.6214,Uttam Nagar
28.62396,77.056025,0.863871522427805,28.6214,Uttam Nagar
28.6209,77.055131,0.728669750847045,28.6214,Uttam Nagar
28.623281,77.060539,0.7346940475770023,28.6214,Uttam Nagar
28.616457,77.062014,0.7253389077247044,28.6214,Uttam Nagar
28.623379,77.055141,0.7639620776966781,28.6214,Uttam Nagar
28.621056,77.06387,0.7702491159462338,28.6214,Uttam Nagar
28.619582,77.064899,0.7505858208859683,28.6214,Uttam Nagar
28.621841,77.059761,0.7999837009935995,28.6214,Uttam Nagar
28.622587,77.059614,0.7542330640366381,28.6214,Uttam Nagar
28.616968,77.0559,0.7404964163549628,28.6214,Uttam Nagar
28.621388,77.059485,0.7154115128498844,28.6214,Uttam Nagar
28.62148,77.05449,0.7598778141263752,28.6214,Uttam Nagar
28.620922,77.060193,0.8285667908041183,28.6214,Uttam Nagar
28.61607,77.059693,0.8240049601856958,28.6214,Uttam Nagar
28.625231,77.063501,0.7380781824509849,28.6214,Uttam Nagar
28.623909,77.060515,0.7150489073448036,28.6214,Uttam Nagar
28.618888,77.057479,0.724149288752282,28.6214,Uttam Nagar
28.616114,77.061711,0.7477502396178497,28.6214,Uttam Nagar
28.620469,77.059325,0.6920080357116517,28.6214,Uttam Nagar
28.620017,77.056808,0.7990095435835911,28.6214,Uttam Nagar
28.62082,77.063712,0.7322706226374321,28.6214,Uttam Nagar
28.621455,77.05955,0.6779324600132973,28.6214,Uttam Nagar
28.616508,77.061157,0.6336450101527344,28.6214,Uttam Nagar
28.621558,77.059426,0.8066894636282006,28.6214,Uttam Nagar
28.623152,77.054646,0.7551236183551578,28.6214,Uttam Nagar
28.624459,77.060355,0.7435131898405748,28.6214,Uttam Nagar
28.622993,77.05531,0.8801813149375205,28.6214,Uttam Nagar
28.621134,77.060959,0.7298418661534976,28.6214,Uttam Nagar
28.617627,77.060229,0.7197700691910229,28.6214,Uttam Nagar
28.621941,77.060003,0.6905559923201198,28.6214,Uttam Nagar
28.620095,77.060821,0.7508064707638002,28.6214,Uttam Nagar
28.622222,77.057474,0.7518240377807116,28.6214,Uttam Nagar
28.621656,77.059121,0.7059380776281975,28.6214,Uttam Nagar
28.618371,77.059044,0.792397937173185,28.6214,Uttam Nagar
28.625731,77.058257,0.7149116526866609,28.6214,Uttam Nagar
28.619695,77.056736,0.6403728254596296,28.6214,Uttam Nagar
28.61995,77.059583,0.7742226719624211,28.6214,Uttam Nagar
28.61903,77.057135,0.7346436463457108,28.6214,Uttam Nagar
28.62301,77.059383,0.7206742174540017,28.6214,Uttam Nagar
28.620685,77.056858,0.8391146896352356,28.6214,Uttam Nagar
28.622614,77.059234,0.7314291131958965,28.6214,Uttam Nagar
28.621745,77.055673,0.7572757402667798,28.6214,Uttam Nagar
